date,site,site_type,surveyor,buddy_pair,survey_complete,survey_direction,survey_type,transect_length_m,belt_start_depth_m,belt_end_depth_m,start_time,end_time,block,quadrat_distance_m,quad_depth_m,macroalgae,substrate,<2.5cm,2.5-5.0cm,5.0-7.5cm,7.5-10.0cm,10.0-12.5cm,12.5-15.0cm,unsized,comments,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,right,10,6.8,no,bedrock,0,2,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,right,14,8.5,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,right,18,11.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,belt,20,7.3,6.4,10:19,10:30,right,NA,NA,no,bedrock,2,16,10,2,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,right,2,6.6,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,right,6,6.5,no,bedrock,1,0,0,1,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,right,10,7.1,no,bedrock,0,1,2,1,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,right,14,6.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,right,8,6.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,16,6.4,no,cobble,,,,,,,,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,belt,20,6.2,5.9,14:27,14:37,left,NA,NA,no,boulder,0,0,1,3,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,0,6.1,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,4,6.1,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,8,6.6,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,12,6.7,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,BM,CB_BM,yes,parallel,quadrat,20,6.2,5.9,14:27,14:37,left,16,6.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,belt,44,10.8,1.5,15:17,15:38,left,NA,NA,no,boulder,0,0,4,5,3,1,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,0,1.5,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,4,2.1,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,8,4.1,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,12,4.8,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,16,5.2,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,20,5.9,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,24,6.6,no,boulder,0,0,0,2,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,28,7.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,32,8.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,36,9.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,BM,CB_BM,yes,perpendicular,quadrat,44,10.8,1.5,15:40,16:04,left,40,10.8,no,sand,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,BM,CB_BM,yes,parallel,belt,20,6.1,6.4,10:34,10:46,left,NA,NA,no,bedrock,0,4,7,1,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,belt,20,5.9,6.2,11:33,11:45,left,NA,NA,no,boulder,1,0,2,0,1,0,0,Didnt cross over the perpendicular transect,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,quadrat,20,5.9,6.2,11:47,12:08,left,2,6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,quadrat,20,5.9,6.2,11:47,12:08,left,6,6.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,quadrat,20,5.9,6.2,11:47,12:08,left,10,6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,quadrat,20,5.9,6.2,11:47,12:08,left,14,5.8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,parallel,quadrat,20,5.9,6.2,11:47,12:08,left,18,5.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,belt,60,9.1,0,9:43,10:03,left,NA,NA,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,2,0.1,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,6,0.1,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,10,2.1,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,14,2.3,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,18,4.1,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,22,4.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,26,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,30,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,34,7.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,38,7.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,42,7.8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,46,8.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,50,8.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,54,8.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,LN,LN_KS,yes,perpendicular,quadrat,60,9.1,0,10:03,10:28,left,58,9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,belt,40,10.5,0.3,14:57,15:22,left,NA,NA,no,bedrock,0,13,16,7,1,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,2,2.2,no,bedrock,0,4,4,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,6,4.6,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,10,5.3,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,14,6.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,18,6.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,22,7.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,26,7.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,30,8.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,34,8.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,LN,LN_KS,yes,perpendicular,quadrat,40,10.5,0.3,15:27,15:40,left,38,10.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,belt,20,7.4,7,11:24,11:31,left,NA,NA,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,quadrat,20,7.4,7,11:32,11:41,left,2,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,quadrat,20,7.4,7,11:32,11:41,left,6,7.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,quadrat,20,7.4,7,11:32,11:41,left,10,7.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,quadrat,20,7.4,7,11:32,11:41,left,14,8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,parallel,quadrat,20,7.4,7,11:32,11:41,left,18,7.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,belt,40,9.3,1.6,9:38,9:56,left,NA,NA,no,bedrock,0,0,2,2,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,2,1.7,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,6,2.2,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,10,3.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,14,4.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,18,5.6,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,22,6.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,26,7.6,no,bedrock,0,0,0,0,0,1,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,30,8.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,34,8.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,LN,LN_KS,yes,perpendicular,quadrat,40,9.3,1.6,9:58,10:17,left,38,8.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,belt,20,6.3,6.8,14:07,14:30,left,NA,NA,no,boulder,4,6,1,1,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,quadrat,20,6.3,6.8,14:31,14:49,left,2,6,no,boulder,0,1,2,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,quadrat,20,6.3,6.8,14:31,14:49,left,6,5.8,no,boulder,0,1,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,quadrat,20,6.3,6.8,14:31,14:49,left,10,5.8,no,boulder,0,2,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,quadrat,20,6.3,6.8,14:31,14:49,left,14,6.1,no,boulder,0,3,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,LN,LN_KS,yes,parallel,quadrat,20,6.3,6.8,14:31,14:49,left,18,6.3,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,belt,25,11.6,1.5,9:10,9:21,right,NA,NA,no,bedrock,1,5,4,1,0,0,4,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,2,2.4,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,6,4,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,10,5.2,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,14,7.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,18,8.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,perpendicular,quadrat,25,11.6,1.5,9:25,9:36,right,22,10.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,belt,36,10.7,0.9,15:19,15:32,right,NA,NA,no,boulder,0,1,7,3,1,0,2,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,2,1.2,no,boulder,0,0,2,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,6,3.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,10,4.6,no,cobble,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,14,6.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,18,7.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,22,8.5,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,26,9.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,30,9.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,SL,SL_SO,yes,perpendicular,quadrat,36,10.7,0.9,15:34,15:52,right,34,10.4,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,belt,20,5.8,7,12:32,12:44,right,NA,NA,no,bedrock,0,6,6,1,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,quadrat,20,5.8,7,12:46,12:58,right,2,7,no,bedrock,0,2,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,quadrat,20,5.8,7,13:46,12:58,right,6,7,no,bedrock,0,0,1,0,0,0,1,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,quadrat,20,5.8,7,14:46,12:58,right,10,6.4,no,bedrock,0,1,1,0,0,0,3,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,quadrat,20,5.8,7,15:46,12:58,right,14,6.4,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,yes,parallel,quadrat,20,5.8,7,16:46,12:58,right,18,5.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,belt,,10.7,2.4,10:36,11:03,right,NA,NA,no,bedrock,0,1,6,1,0,0,1,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,2,2.7,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,6,5.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,10,7.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,14,7.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,18,6.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,22,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,26,7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,SL,SL_SO,no,perpendicular,quadrat,,10.7,2.4,11:05,11:28,right,30,7.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,belt,20,4.6,4.3,14:38,14:51,right,NA,NA,no,boulder,0,0,2,3,0,0,2,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,quadrat,20,4.6,4.3,14:54,15:04,right,2,4.6,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,quadrat,20,4.6,4.3,14:54,15:04,right,6,4.9,no,boulder,0,0,0,0,0,0,1,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,quadrat,20,4.6,4.3,14:54,15:04,right,10,4.9,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,quadrat,20,4.6,4.3,14:54,15:04,right,14,5.5,no,boulder,0,0,0,0,0,0,1,,,,,,,,
2024-06-01,goby_town,rocky,SL,SL_SO,yes,parallel,quadrat,20,4.6,4.3,14:54,15:04,right,18,4.9,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,belt,20,6.7,6.4,9:16,9:31,right,NA,NA,no,bedrock,3,12,4,0,0,0,2,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,quadrat,20,6.7,6.4,9:34,10:59,right,2,6.4,no,bedrock,0,0,0,0,0,0,2,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,quadrat,20,6.7,6.4,9:34,10:59,right,6,7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,quadrat,20,6.7,6.4,9:34,10:59,right,10,6.7,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,quadrat,20,6.7,6.4,9:34,10:59,right,14,6.4,no,bedrock,0,0,0,0,0,0,1,,,,,,,,
2024-06-01,ohiat,rocky,SL,SL_SO,yes,parallel,quadrat,20,6.7,6.4,9:34,10:59,right,18,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,no,perpendicular,belt,,11,2.4,15:40,15:56,right,NA,NA,yes,boulder,0,1,2,5,0,4,4,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,no,perpendicular,quadrat,,11,2.4,15:58,16:10,right,2,3,yes,boulder,0,0,0,0,3,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,no,perpendicular,quadrat,,11,2.4,15:58,16:10,right,6,3.4,yes,boulder,0,0,0,0,1,1,1,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,belt,20,6.1,7.3,17:30,17:44,right,NA,NA,no,cobble,0,0,1,1,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,quadrat,20,6.1,7.3,17:46,17:58,right,2,7.3,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,quadrat,20,6.1,7.3,17:46,17:58,right,6,6.7,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,quadrat,20,6.1,7.3,17:46,17:58,right,10,6.1,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,quadrat,20,6.1,7.3,17:46,17:58,right,14,5.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,kelp,SL,SL_SO,yes,parallel,quadrat,20,6.1,7.3,17:46,17:58,right,18,6.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,belt,26,12,2,9:34,9:45,left,NA,NA,no,bedrock,0,0,0,0,2,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,2,2.3,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,6,2.5,yes,bedrock,0,0,0,0,1,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,10,4.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,14,6.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,18,9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,perpendicular,quadrat,26,12,2,9:48,10:02,left,22,10.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,belt,20,6.4,7,11:21,11:32,left,NA,NA,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,quadrat,20,6.4,7,11:32,11:42,left,2,7.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,quadrat,20,6.4,7,11:32,11:42,left,6,7.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,HS,HS_ATV,yes,parallel,quadrat,20,6.4,7,11:32,11:42,left,10,6.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
